"","X","DateTime","Inj","V1","V2","V3","V4","V1_adjusted","V2_adjusted","V3_adjusted","V4_adjusted","Flux_1","Flux_2","ppt_mm"
"6828",6106,2019-07-26 10:56:00,"No",1485,NA,1442.5,NA,2202.5583375659,NA,2139.52215618775,NA,NA,NA,NA
"6829",6107,2019-07-26 10:57:00,"No",1485,NA,1442.5,NA,2202.68800584694,NA,2139.64811342371,NA,NA,NA,NA
"6830",6108,2019-07-26 10:58:00,"No",1485,NA,1437.5,NA,2202.81767516543,NA,2132.35717713825,NA,NA,NA,NA
"6831",6109,2019-07-26 10:59:00,"No",1465,NA,1462.5,NA,2173.27802166676,NA,2169.56935610078,NA,NA,NA,NA
"6832",6110,2019-07-26 11:00:00,"No",1595,NA,1552.5,582.5,2366.26790850287,NA,2303.21688272771,864.169941506534,1.01,1.39,0
"6833",6111,2019-07-26 11:01:00,"No",1490,NA,1452.5,577.5,2210.58508273975,NA,2154.94955213388,856.787171330339,NA,NA,NA
"6834",6112,2019-07-26 11:02:00,"No",1470,NA,1447.5,587.5,2181.00188417587,NA,2147.61920227522,871.658916294778,NA,NA,NA
"6835",6113,2019-07-26 11:03:00,"No",1470,NA,1432.5,587.5,2181.0909676577,NA,2125.45089195215,871.694519387007,NA,NA,NA
"6836",6114,2019-07-26 11:04:00,"No",1470,NA,1437.5,582.5,2181.18005052874,NA,2132.95668206467,864.311142471424,NA,NA,NA
"6837",6115,2019-07-26 11:05:00,"No",1480,NA,1427.5,582.5,2196.10769865378,NA,2118.2052296137,864.34644220664,NA,NA,0
"6838",6116,2019-07-26 11:06:00,"No",1475,NA,1432.5,582.5,2188.77780053636,NA,2125.71132153785,864.381741567747,NA,NA,NA
"6839",6117,2019-07-26 11:07:00,"No",1470,NA,1432.5,592.5,2181.44729581054,NA,2125.79813010109,879.256818209351,NA,NA,NA
"6840",6118,2019-07-26 11:08:00,"No",1460,NA,1442.5,582.5,2166.69599305777,NA,2140.72532190811,864.452339695995,NA,NA,NA
"6841",6119,2019-07-26 11:09:00,"No",1450,NA,1427.5,NA,2151.94347739058,NA,2118.55125101728,NA,NA,NA,NA
"6842",6120,2019-07-26 11:10:00,"No",1480,NA,1452.5,NA,2196.55613107576,NA,2155.7417435051,NA,NA,NA,0
"6843",6121,2019-07-26 11:11:00,"No",1465,NA,1427.5,NA,2174.38251379496,NA,2118.72425832239,NA,NA,NA,NA
"6844",6122,2019-07-26 11:12:00,"No",1470,NA,1432.5,NA,2181.89269250961,NA,2126.23216463947,NA,NA,NA,NA
"6845",6123,2019-07-26 11:13:00,"No",1450,NA,1447.5,NA,2152.29494308271,NA,2148.58408973257,NA,NA,NA,NA
"6846",6124,2019-07-26 11:14:00,"No",1455,NA,1422.5,NA,2159.80481792998,NA,2111.56175498653,NA,NA,NA,NA
"6847",6125,2019-07-26 11:15:00,"No",1555,NA,1497.5,577.5,2308.33923841684,NA,2222.98264278407,857.277112659632,NA,1.32,0
"6848",6126,2019-07-26 11:16:00,"No",1455,NA,1412.5,NA,2159.98156098184,NA,2096.88931607343,NA,NA,NA,NA
"6849",6127,2019-07-26 11:17:00,"No",1455,NA,1422.5,NA,2160.07013801746,NA,2111.8211486803,NA,NA,NA,NA
"6850",6128,2019-07-26 11:18:00,"No",1460,NA,1432.5,NA,2167.58194207837,NA,2126.75420001868,NA,NA,NA,NA
"6851",6129,2019-07-26 11:19:00,"No",1460,NA,1417.5,NA,2167.67082557193,NA,2104.57081866316,NA,NA,NA,NA
"6852",6130,2019-07-26 11:20:00,"No",1450,NA,1432.5,NA,2152.91204134649,NA,2126.92862015782,NA,NA,NA,0
"6853",6131,2019-07-26 11:21:00,"No",1475,NA,1422.5,NA,2190.12101391345,NA,2112.16755409619,NA,NA,NA,NA
"6854",6132,2019-07-26 11:22:00,"No",1450,NA,1427.5,NA,2153.08859737051,NA,2119.67860189407,NA,NA,NA,NA
"6855",6133,2019-07-26 11:23:00,"No",1455,NA,1422.5,NA,2160.60162502322,NA,2112.34076398318,NA,NA,NA,NA
"6856",6134,2019-07-26 11:24:00,"No",1445,NA,1412.5,NA,2145.84010589407,NA,2097.57726614212,NA,NA,NA,NA
"6857",6135,2019-07-26 11:25:00,"No",1435,NA,1407.5,NA,2131.07737027603,NA,2090.23790847631,NA,NA,NA,0
"6858",6136,2019-07-26 11:26:00,"No",1435,NA,1427.5,NA,2131.16474037705,NA,2120.0262487026,NA,NA,NA,NA
"6859",6137,2019-07-26 11:27:00,"No",1440,NA,1422.5,NA,2138.6780768771,NA,2112.68719747061,NA,NA,NA,NA
"6860",6138,2019-07-26 11:28:00,"No",1445,NA,1407.5,NA,2146.19202375022,NA,2090.49499891241,NA,NA,NA,NA
"6861",6139,2019-07-26 11:29:00,"No",1435,NA,1387.5,NA,2131.42685743464,NA,2060.87440048122,NA,NA,NA,NA
"6862",6140,2019-07-26 11:30:00,"No",1435,NA,1497.5,597.5,2131.51423225589,NA,2224.35021798133,887.51202353512,1.03,NA,0
"6863",6141,2019-07-26 11:31:00,"No",1435,NA,1407.5,NA,2131.61872107797,NA,2090.76888495976,NA,NA,NA,NA
"6864",6142,2019-07-26 11:32:00,"No",1440,NA,1407.5,NA,2139.15082289509,NA,2090.87137723947,NA,NA,NA,NA
"6865",6143,2019-07-26 11:33:00,"No",1420,NA,1397.5,NA,2109.54380322161,NA,2076.11793310014,NA,NA,NA,NA
"6866",6144,2019-07-26 11:34:00,"No",1435,NA,1387.5,NA,2131.93222304696,NA,2061.36303796352,NA,NA,NA,NA
"6867",6145,2019-07-26 11:35:00,"No",1435,NA,1402.5,NA,2132.03673575645,NA,2083.75018947625,NA,NA,NA,0
"6868",6146,2019-07-26 11:36:00,"No",1415,NA,1402.5,NA,2102.42500002181,NA,2083.85234101102,NA,NA,NA,NA
"6869",6147,2019-07-26 11:37:00,"No",1445,NA,1402.5,NA,2147.10463469882,NA,2083.95449838415,NA,NA,NA,NA
"6870",6148,2019-07-26 11:38:00,"No",1425,NA,1407.5,NA,2117.49072568592,NA,2091.48645361609,NA,NA,NA,NA
"6871",6149,2019-07-26 11:39:00,"No",1420,NA,1397.5,NA,2110.16437755396,NA,2076.7286743885,NA,NA,NA,NA
"6872",6150,2019-07-26 11:40:00,"No",1435,NA,1407.5,557.5,2132.55938891126,NA,2091.69152605756,828.503037852282,NA,NA,0
"6873",6151,2019-07-26 11:41:00,"No",1425,NA,1392.5,592.5,2117.8021678682,NA,2069.5014166712,880.559848745197,NA,NA,NA
"6874",6152,2019-07-26 11:42:00,"No",1420,NA,1377.5,582.5,2110.47474437372,NA,2047.3091270245,865.740520139219,NA,NA,NA
"6875",6153,2019-07-26 11:43:00,"No",1415,NA,1392.5,577.5,2103.14659849341,NA,2069.70433809334,858.351350268514,NA,NA,NA
"6876",6154,2019-07-26 11:44:00,"No",1430,NA,1392.5,567.5,2125.54564090314,NA,2069.80580766267,843.529476372399,NA,NA,NA
"6877",6155,2019-07-26 11:45:00,"No",1425,NA,1487.5,582.5,2118.21750687369,NA,2211.12178349096,865.867858072929,NA,1.3,0
"6878",6156,2019-07-26 11:46:00,"No",1430,NA,1387.5,577.5,2125.73594981939,NA,2062.5584827793,858.470287427062,NA,NA,NA
"6879",6157,2019-07-26 18:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,0
"6880",6158,2019-07-26 18:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6881",6159,2019-07-26 18:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6882",6160,2019-07-26 18:15:00,"No",1655,1486,1517.5,572.5,2473.0605706896,2220.52447615996,2267.59481330602,855.484698924346,NA,0.97,0
"6883",6161,2019-07-26 18:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,0
"6884",6162,2019-07-26 18:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6885",6163,2019-07-26 18:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6886",6164,2019-07-26 18:30:00,"No",1665,1522,1587.5,562.5,2486.57166287762,2273.01025279264,2370.83033923017,840.057994215413,NA,1.1,0
"6887",6165,2019-07-26 18:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,0
"6888",6166,2019-07-26 18:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6889",6167,2019-07-26 18:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6890",6168,2019-07-26 18:45:00,"No",1715,1567,1582.5,572.5,2560.4222085763,2339.46449028517,2362.6053324035,854.718200822119,NA,1.18,0
"6891",6169,2019-07-26 18:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,0
"6892",6170,2019-07-26 18:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6893",6171,2019-07-26 18:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6894",6172,2019-07-26 19:00:00,"No",1740,1601,1632.5,562.5,2596.27264159637,2388.86925241137,2435.87073988855,839.312276378136,NA,1.23,0
"6895",6173,2019-07-26 19:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,0
"6896",6174,2019-07-26 19:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6897",6175,2019-07-26 19:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6898",6176,2019-07-26 19:15:00,"No",1775,1646,1657.5,562.5,2648.6134212954,2456.12264307168,2473.28267368852,839.349323649952,NA,1.25,0
"6899",6177,2019-07-26 19:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,0
"6900",6178,2019-07-26 19:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6901",6179,2019-07-26 19:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6902",6180,2019-07-26 19:30:00,"No",1805,1685,1662.5,547.5,2692.33708181434,2513.34514285715,2479.78415430268,816.650721492162,NA,1.16,0
"6903",6181,2019-07-26 19:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,0
"6904",6182,2019-07-26 19:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6905",6183,2019-07-26 19:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6906",6184,2019-07-26 19:45:00,"No",1830,1709,1697.5,572.5,2728.58790744383,2548.17307859099,2531.02621469175,853.615615853331,NA,1.29,0
"6907",6185,2019-07-26 19:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,0
"6908",6186,2019-07-26 19:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6909",6187,2019-07-26 19:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6910",6188,2019-07-26 20:00:00,"No",1870,1751,1722.5,562.5,2786.38207388357,2609.06685100007,2566.60060014141,838.149687999736,NA,1.15,0
"6911",6189,2019-07-26 20:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.12,NA,0
"6912",6190,2019-07-26 20:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6913",6191,2019-07-26 20:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6914",6192,2019-07-26 20:15:00,"No",1885,1771,1742.5,567.5,2807.74807215723,2637.94261845648,2595.49125503129,845.303464694551,NA,1.25,0
"6915",6193,2019-07-26 20:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,0
"6916",6194,2019-07-26 20:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6917",6195,2019-07-26 20:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6918",6196,2019-07-26 20:30:00,"No",1895,1802,1747.5,562.5,2821.10065956442,2682.65086466231,2601.51630743474,837.397953036932,NA,1.27,0.1
"6919",6197,2019-07-26 20:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,0
"6920",6198,2019-07-26 20:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6921",6199,2019-07-26 20:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6922",6200,2019-07-26 20:45:00,"No",1920,1827,1792.5,557.5,2857.48431082836,2719.07491452261,2667.72949331242,829.712241295215,NA,1.16,0
"6923",6201,2019-07-26 20:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.22,NA,0
"6924",6202,2019-07-26 20:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6925",6203,2019-07-26 20:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6926",6204,2019-07-26 21:00:00,"No",1955,1836,1812.5,552.5,2908.98446655364,2731.91584685037,2696.94851438796,822.104305765158,NA,1.25,0
"6927",6205,2019-07-26 21:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,0
"6928",6206,2019-07-26 21:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6929",6207,2019-07-26 21:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6930",6208,2019-07-26 21:15:00,"No",1985,1862,1802.5,572.5,2950.71054892159,2767.87055017229,2679.42355890739,851.023571414412,NA,1.32,0
"6931",6209,2019-07-26 21:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,0
"6932",6210,2019-07-26 21:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6933",6211,2019-07-26 21:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6934",6212,2019-07-26 21:30:00,"No",1990,1898,1842.5,557.5,2957.27332497206,2820.55516120451,2738.07844284474,828.482351091419,NA,1.37,0
"6935",6213,2019-07-26 21:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.36,NA,0
"6936",6214,2019-07-26 21:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6937",6215,2019-07-26 21:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6938",6216,2019-07-26 21:45:00,"No",2020,1909,1847.5,567.5,3000.83126639735,2835.93410274878,2744.57216072728,843.055318653712,NA,1.31,0
"6939",6217,2019-07-26 21:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.41,NA,0
"6940",6218,2019-07-26 21:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6941",6219,2019-07-26 21:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6942",6220,2019-07-26 22:00:00,"No",2045,1942,1872.5,552.5,3038.19055327842,2885.16677480034,2781.91286602144,820.83143309845,NA,1.34,0
"6943",6221,2019-07-26 22:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.37,NA,0
"6944",6222,2019-07-26 22:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6945",6223,2019-07-26 22:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6946",6224,2019-07-26 22:15:00,"No",2050,1962,1867.5,557.5,3044.27935609907,2913.59809593482,2773.26424269025,827.895483426942,NA,1.2,0
"6947",6225,2019-07-26 22:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,0
"6948",6226,2019-07-26 22:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6949",6227,2019-07-26 22:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6950",6228,2019-07-26 22:30:00,"No",2060,1983,1897.5,557.5,3059.17106210484,2944.82340589995,2817.85295647764,827.906731613324,NA,1.3,0
"6951",6229,2019-07-26 22:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.36,NA,0
"6952",6230,2019-07-26 22:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6953",6231,2019-07-26 22:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6954",6232,2019-07-26 22:45:00,"No",2095,1994,1892.5,557.5,3111.34760625569,2961.3494639016,2810.60875648635,827.960043192147,NA,1.27,0
"6955",6233,2019-07-26 22:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.41,NA,0
"6956",6234,2019-07-26 22:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6957",6235,2019-07-26 22:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6958",6236,2019-07-26 23:00:00,"No",2100,2013,1932.5,562.5,3118.38656884615,2989.19626813681,2869.65811633104,835.282116655218,NA,1.38,0
"6959",6237,2019-07-26 23:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,0
"6960",6238,2019-07-26 23:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6961",6239,2019-07-26 23:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6962",6240,2019-07-26 23:15:00,"No",2115,2045,1942.5,577.5,3140.92627299614,3036.97126632488,2884.75143512766,857.628805037954,NA,1.24,0
"6963",6241,2019-07-26 23:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.48,NA,0
"6964",6242,2019-07-26 23:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6965",6243,2019-07-26 23:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6966",6244,2019-07-26 23:30:00,"No",2135,2043,1942.5,562.5,3169.21845664898,3032.65260277933,2883.46925154129,834.981443496511,NA,1.31,0
"6967",6245,2019-07-26 23:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.53,NA,0
"6968",6246,2019-07-26 23:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6969",6247,2019-07-26 23:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6970",6248,2019-07-26 23:45:00,"No",2160,2054,1972.5,587.5,3206.722687556,3049.35574085186,2928.36134315009,872.198879138494,NA,1.33,0
"6971",6249,2019-07-26 23:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,0
"6972",6250,2019-07-26 23:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6973",6251,2019-07-26 23:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6974",6252,2019-07-27 00:00:00,"No",2150,2074,1962.5,577.5,3191.99882730308,3079.16538038446,2913.6268365499,857.385731519781,NA,1.29,0
"6975",6253,2019-07-27 00:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,0
"6976",6254,2019-07-27 00:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6977",6255,2019-07-27 00:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6978",6256,2019-07-27 00:15:00,"No",2155,2088,1977.5,562.5,3197.28746520474,3097.88224006844,2933.93780159739,834.558793121886,NA,1.27,0
"6979",6257,2019-07-27 00:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA,0
"6980",6258,2019-07-27 00:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6981",6259,2019-07-27 00:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6982",6260,2019-07-27 00:30:00,"No",2175,2093,1967.5,567.5,3228.07209973789,3106.37007115007,2920.10660056749,842.267088092529,NA,1.29,0
"6983",6261,2019-07-27 00:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.54,NA,0
"6984",6262,2019-07-27 00:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6985",6263,2019-07-27 00:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6986",6264,2019-07-27 00:45:00,"No",2160,2114,1982.5,572.5,3205.6812379973,3137.41210052143,2942.2514140415,849.65393923771,NA,1.32,0
"6987",6265,2019-07-27 00:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.56,NA,0
"6988",6266,2019-07-27 00:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6989",6267,2019-07-27 00:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6990",6268,2019-07-27 01:00:00,"No",2195,2125,1987.5,582.5,3257.74840932355,3153.85666050685,2949.78358247406,864.527766938937,NA,1.26,0
"6991",6269,2019-07-27 01:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.63,NA,0
"6992",6270,2019-07-27 01:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6993",6271,2019-07-27 01:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6994",6272,2019-07-27 01:15:00,"No",2215,2139,2002.5,577.5,3287.89920947431,3175.08641492801,2972.46869840736,857.228800664295,NA,1.32,0
"6995",6273,2019-07-27 01:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.65,NA,0
"6996",6274,2019-07-27 01:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6997",6275,2019-07-27 01:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6998",6276,2019-07-27 01:30:00,"No",2235,2141,2032.5,587.5,3316.91048912975,3177.40731866971,3016.38504212806,871.894815375271,NA,1.27,0
"6999",6277,2019-07-27 01:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.68,NA,0
"7000",6278,2019-07-27 01:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7001",6279,2019-07-27 01:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7002",6280,2019-07-27 01:45:00,"No",2240,2158,2027.5,587.5,3324.24910058276,3202.557838865,3008.89064796051,871.873369014452,NA,1.39,0
"7003",6281,2019-07-27 01:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.62,NA,0
"7004",6282,2019-07-27 01:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7005",6283,2019-07-27 01:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7006",6284,2019-07-27 02:00:00,"No",2255,2172,2057.5,587.5,3347.01687958914,3223.8229101852,3053.87460299542,872.005506323114,NA,1.34,0
"7007",6285,2019-07-27 02:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.73,NA,0
"7008",6286,2019-07-27 02:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7009",6287,2019-07-27 02:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7010",6288,2019-07-27 02:15:00,"No",2270,2188,2057.5,602.5,3368.72229873843,3247.03277076638,3053.36833905477,894.121226867799,NA,1.39,0
"7011",6289,2019-07-27 02:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.64,NA,0
"7012",6290,2019-07-27 02:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7013",6291,2019-07-27 02:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7014",6292,2019-07-27 02:30:00,"No",2260,2198,2047.5,582.5,3354.02693417716,3262.01380589442,3038.65935740165,864.478181043448,NA,1.36,0
"7015",6293,2019-07-27 02:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.77,NA,0
"7016",6294,2019-07-27 02:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7017",6295,2019-07-27 02:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7018",6296,2019-07-27 02:45:00,"No",2275,2206,2032.5,587.5,3377.80842573935,3275.3606097499,3017.75631881988,872.291186866756,NA,1.29,0
"7019",6297,2019-07-27 02:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.81,NA,0
"7020",6298,2019-07-27 02:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7021",6299,2019-07-27 02:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7022",6300,2019-07-27 03:00:00,"No",2295,2223,2082.5,602.5,3406.22740101079,3299.36536490065,3090.83597499127,894.227454949455,NA,1.35,0
"7023",6301,2019-07-27 03:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.73,NA,0
"7024",6302,2019-07-27 03:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7025",6303,2019-07-27 03:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7026",6304,2019-07-27 03:15:00,"No",2285,2225,2077.5,592.5,3390.90805866591,3301.86889738803,3082.98095924657,879.261717619059,NA,1.41,0
"7027",6305,2019-07-27 03:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,0
"7028",6306,2019-07-27 03:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7029",6307,2019-07-27 03:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7030",6308,2019-07-27 03:30:00,"No",2300,2246,2097.5,587.5,3412.74736399631,3332.62199110248,3112.27721564446,871.734381020795,NA,1.46,0
"7031",6309,2019-07-27 03:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,0
"7032",6310,2019-07-27 03:40:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7033",6311,2019-07-27 03:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7034",6312,2019-07-27 03:45:00,"No",2315,2263,2092.5,592.5,3435.79108310101,3358.61564624518,3105.56926193904,879.354737251555,NA,1.42,0
"7035",6313,2019-07-27 03:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.78,NA,0
"7036",6314,2019-07-27 03:55:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7037",6315,2019-07-27 03:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7038",6316,2019-07-27 04:00:00,"No",2350,2264,2087.5,587.5,3486.48967017242,3358.89898437036,3097.04135595103,871.622417543104,NA,1.47,0
"7039",6317,2019-07-27 04:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,0
"7040",6318,2019-07-27 04:10:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7041",6319,2019-07-27 04:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7042",6320,2019-07-27 04:15:00,"No",2320,2278,2112.5,602.5,3441.9154298405,3379.60489188649,3134.07170066296,893.859502792631,NA,1.41,0
"7043",6321,2019-07-27 04:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.83,NA,0
"7044",6322,2019-07-27 04:25:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7045",6323,2019-07-27 04:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7046",6324,2019-07-27 04:30:00,"No",2340,2302,2132.5,602.5,3472.15450885864,3415.76909375752,3164.26046587225,894.005594695441,NA,1.4,0
"7047",6325,2019-07-27 04:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,0
